"Facility Type","Facility Number","Facility Name","Licensee","Facility Email","Facility Administrator","Facility Telephone Number","Facility Address","Facility City","Facility State","Facility Zip","County Name","Regional Office","Facility Capacity","Facility Status","License First Date","Closed Date","Last Visit Date","Inspection Visits","Complaint Visits","Other Visits","Total Visits","Citation Numbers","POC Dates","All Visit Dates","Inspection Visit Dates","Inspect TypeA","Inspect TypeB","Other Visit Dates","Other TypeA","Other TypeB","Complaint Info- Date, #Sub Aleg, # Inc Aleg, # Uns Aleg, # TypeA, # TypeB ..."
"HOME CARE","194700274","NEW EVERLASTING CAREGIVERS INC","NEW EVERLASTING CAREGIVERS, INC.","NEWEVERLASTINGCAREGIVERS@GMAIL.COM","MARISONIA C. MAYO","(626) 671-1055","617 WOODLAND CT","DUARTE","CA","91010","LOS ANGELES","47","","LICENSED","6/28/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700577","NEW GEN CARE DBA CAREGIVERS INTERNATIONAL","NEW GEN CARE","JOANNE@CAREGIVERSINT.COM","CORA CHAN","(323) 222-9270","1907 ISABEL ST.","LOS ANGELES","CA","90065","LOS ANGELES","47","","LICENSED","7/2/2019","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700003","NEW HAVEN IN-HOME CARE INC.","NEW HAVEN IN-HOME CARE INC.","EBLEE@NEWHAVENHEALTHCARE.COM","EUNICE BEJAR-LEE","(650) 756-3500","333 GELLERT BLVD 245","DALY CITY","CA","94015","SAN MATEO","47","","LICENSED","5/10/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700260","NEW HOPE SENIOR CAREGIVERS","TANKARIAN, MANUEL","MTANKARIAN@GMAIL.COM","MANUEL TANKARIAN","(714) 345-1400","6866 FOGO WAY","CYPRESS","CA","90630","ORANGE","47","","CLOSED","9/9/2019","9/9/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700766","NEW HORIZON HOME CARE SERVICES INC","NEW HORIZON HOME CARE SERVICES INC","VICTORA@NEWHORIZONHH.COM","ATOMYAN, VAGRAM","(818) 292-2298","815 E COLORADO ST STE 100","GLENDALE","CA","91205","LOS ANGELES","47","","LICENSED","6/8/2021","","10/13/2021","1","0","0","1","","","10/13/2021","10/13/2021","0","0","","0","0","No Complaints"
"HOME CARE","194700455","NEW HORIZON P.A. STAFFING PROVIDER, INC.","NEW HORIZON P.A. STAFFING PROVIDER, INC.","NEWHORIZONHEALTHCARE@GMAIL.COM","FARRAH ELAINE PALMA","(213) 427-0138","3435 WILSHIRE BLVD STE 2785","LOS ANGELES","CA","90010","LOS ANGELES","47","","CLOSED","5/31/2017","5/31/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700125","NEW HORIZON SENIOR CARE LLC","NEW HORIZON SENIOR CARE LLC","SEEQER4U@HOTMAIL.COM","JOHN BRUNETTI","(310) 986-5365","2815 SEPULVEDA BLVD UNIT 7","TORRANCE","CA","90505","LOS ANGELES","47","","CLOSED","6/29/2016","11/7/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700733","NEW U HOME CARE LLC","NEW U HOME CARE LLC","CONTACT@NEWUHOMECARE.COM","UGWUALA, ESTHER","(562) 477-3206","1550 E. GLADWICK ST.","CARSON","CA","90746","LOS ANGELES","47","","LICENSED","3/10/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700010","NEW WAVE HOME CARE","NEW WAVE HOME CARE, INC.","SAM@NEWWAVEHOMECARE.COM","GOPINATHAN, SAM","(626) 639-0226","1350 N ALTADENA DR SUITE B","PASADENA","CA","91107","LOS ANGELES","47","","LICENSED","6/30/2016","","4/17/2023","1","0","0","1","","","04/17/2023","04/17/2023","0","0","","0","0","No Complaints"
"HOME CARE","304700313","NEW WAY HOME CARE","NEW WAY HOME CARE LLC","JKLEIN@NEWWAYHOMECARE.COM","JEFF KLEIN","(714) 352-2892","3002 DOW AVE STE 118","TUSTIN","CA","92780","ORANGE","47","","CLOSED","1/15/2021","1/15/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700893","NEW WORLD HOME CARE LLC","NEW WORLD HOME CARE LLC","NEWWORLDHOMECARE@GMAIL.COM","ROMANO, SAMUEL","(213) 353-1872","1670 WILSHIRE BLVD","LOS ANGELES","CA","90017","LOS ANGELES","47","","LICENSED","10/19/2022","","","1","0","0","1","","","06/15/2023","06/15/2023","0","0","","0","0","No Complaints"
"HOME CARE","304700167","NEWPORT HOME CARE","NEWPORT HOME CARE, INC.","ERIC@NEWPORTCARE.COM","ERIC THOMPSON","(949) 514-7685","1451 QUAIL ST. STE. 212","NEWPORT BEACH","CA","92660","ORANGE","47","","LICENSED","8/24/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700777","NEWVISION HOMECARE LLC DBA SENIOR CARE AT HOME","NEWVISION HOMECARE, LLC","MYNEWVISIONHOMECARE@GMAIL.COM","PASEUA, DAISY","(949) 322-9612","17408 VIERRA AVE","CERRITOS","CA","90703","LOS ANGELES","47","","LICENSED","2/7/2022","","6/21/2023","1","0","0","1","","","06/21/2023","06/21/2023","0","0","","0","0","No Complaints"
"HOME CARE","434700077","NEXGEN HEALTHCARE INC OF CALIFORNIA","NEXGEN HEALTHCARE INC OF CALIFORNIA","NEXGENHEALTHCARE168@GMAIL.COM","PRASAD, NAND K.","(408) 988-7093","2118 WALSH AVE. STE. 135","SANTA CLARA","CA","95050","SANTA CLARA","47","","LICENSED","6/30/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700923","NEXT DOOR HOME CARE","NEXT DOOR HOME CARE LLC","NEXTDOORHOMECARE43@GMAIL.COM","MIREMBE, LYDIA KABALIISA","(747) 266-4152","24448 VALENCIA BLVD, APT 8209","SANTA CLARITA","CA","91355","LOS ANGELES","47","","LICENSED","4/3/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700430","NEXT LEVEL CARE COMPANY","NEXT LEVEL CARE COMPANY","IRENECLEMENTE@NEXTLEVELCARECOMPANY.COM","ANGELO CLEMENTE","(562) 506-2947","3711 LONG BEACH BLVD, STE 5005","LONG BEACH","CA","90807","LOS ANGELES","47","","CLOSED","3/28/2017","12/18/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700772","NG FRANCHISE VENTURES LLC DBA SENIOR HELPERS","NG FRANCHISE VENTURES LLC","N.GALVAN06@YAHOO.COM","GALVAN, NAUN","(512) 905-3309","649 S FERRIS AVE","LOS ANGELES","CA","90022","LOS ANGELES","47","","LICENSED","12/29/2021","","8/19/2022","1","0","0","1","1796.36 (a)(2), 1796.23 (a)(d), 1796.42 (e) , 1796.44, 1796.45, 1796.23 (a)","09/30/2022, 09/30/2022, 09/30/2022, 09/30/2022, 09/30/2022, 09/30/2022","08/19/2022","08/19/2022","0","6","","0","0","No Complaints"
"HOME CARE","014700162","NIGHTINGALE'S ANGELS LLC","NIGHTINGALE'S ANGELS LLC","NIGHTINGALESANGELS@YAHOO.COM","ARATAN,JONATHAN Z.","(925) 434-4033","4341 BRANNIGAN ST","DUBLIN","CA","94568","ALAMEDA","47","","LICENSED","7/13/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700145","NIGHTINGALE SENIOR CARE","JUST ELEMENTARY, INC.","SONIA@NIGHTINGALESENIORCARE.COM","SONIA CHHABRA","(657) 217-2273","550 E. LAMBERT RD.","BREA","CA","92821","ORANGE","47","","LICENSED","6/28/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700217","NIGHTINGALE SENIOR SERVICES","PARAISO, CATHERINE","NIGHTINGALESENIORSERVICES@GMAIL.COM","VAL PARAISO","(760) 739-0311","2644 CANYON ROAD","ESCONDIDO","CA","92025","SAN DIEGO","47","","CLOSED","9/20/2018","9/20/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","444700024","NIGHTINGALES HOME CARE LLC","NIGHTINGALES HOME CARE LLC","NIGHTINGALESHOMECARE@YAHOO.COM","PAULINE DAING","(831) 334-4511","783 RIO DEL MAR BLVD. STE 33","APTOS","CA","95003","SANTA CRUZ","47","","LICENSED","6/9/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700007","NMRR INC DBA BRIGHTSTAR CARE","NMRR, INC.","MSHRINER@BRIGHTSTARCARE.COM","LINDSEY O'CONNELL","(925) 284-8888","333 RHEEM BLVD, SUITE A","MORAGA","CA","94556","CONTRA COSTA","47","","LICENSED","6/16/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700057","NO PLACE LIKE HOME HOMECARE","NO PLACE LIKE HOME HEALTH CARE LLC","LARRY@NPLH-HOMECARE.COM","LAWRENCE C. DURAN","(323) 816-8917","15338 CENTRAL AVE","CHINO","CA","91710","SAN BERNARDINO","47","","CLOSED","10/27/2016","10/27/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700130","NOBLE HEALTHCARE AT HOME INC.","NOBLE HEALTHCARE AT HOME INC.","ANDY.NOBLECARE@GMAIL.COM","DHILLON, INDERJEET S","(925) 594-1122","41305 ALBRAE STREET","FREMONT","CA","94538","ALAMEDA","47","","LICENSED","12/1/2020","","9/21/2022","1","0","0","1","","","09/21/2022","09/21/2022","0","0","","0","0","No Complaints"
"HOME CARE","374700282","NONA'S HOME CARE, INC.","NONA'S HOME CARE, INC.","BEN.D.BARTH@GMAIL.COM","BARTH, BENJAMIN","(619) 788-3129","6667 WANDERMERE COURT","SAN DIEGO","CA","92120","SAN DIEGO","47","","LICENSED","7/20/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700131","NOOR HOME HEALTHCARE SERVICES CORP.","NOOR HOME HEALTHCARE SERVICES CORP.","TSHAKEEL@NOORHEALTHCARE.ORG","TAHREEM SHAKEEL","(442) 325-8804","4136 E COMMERCE WAY #300","SACRAMENTO","CA","95834","SACRAMENTO","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700175","NORCAL HC HOLDINGS, LLC","NORCAL HC HOLDINGS, LLC","IAN@IANHAMILTON.CO","HAMILTON, IAN","(650) 691-9671","1006 STEWART DR","SUNNYVALE","CA","94085","SANTA CLARA","47","","LICENSED","10/27/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","484700023","NORIA'S SENIOR CARE","NORIA'S SENIOR CARE LLC","DANA@NORIASSENIORCARE.COM","DANA CARLSON/TANYA COLBERT","(707) 205-5839","1400 CLAY ST.","FAIRFIELD","CA","94534","SOLANO","47","","CLOSED","1/22/2021","8/16/2022","10/26/2021","1","0","0","1","1796.37, 1796.23., 1796.42","10/26/2021, 10/26/2021, 10/26/2021","10/26/2021","10/26/2021","0","0","","0","3","No Complaints"
"HOME CARE","194700363","NORM'S HOME COMPANION SERVICES, INC","NORM'S HOME COMPANION SERVICES, INC","NORMS_HOME_COMPANION@YAHOO.COM","PETER CHA","(562) 424-1405","3915 LONG BEACH BLVD.","LONG BEACH","CA","90807","LOS ANGELES","47","","CLOSED","7/18/2016","7/18/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","214700027","NORTH BAY HOME CARE","NORTH BAY HOME CARE, LLC","INFO@NBHOMECARE.COM","GAUNAVINAKA, VINIANA","(415) 798-2636","1500 GRANT AVE, STE 310","NOVATO","CA","94945","MARIN","47","","LICENSED","10/12/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","044700012","NORTH VALLEY HOME CARE","CLEVERDON CARE SERVICES LLC","","SHANNON MOLARIUS","(530) 680-1704","2260 ST. GEORGE LANE, SUITE 2","CHICO","CA","95926","BUTTE","47","","CLOSED","6/10/2019","1/14/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","314700034","NORTHERN CALIFORNIA CAREGIVING, LLC","NORTHERN CALIFORNIA CAREGIVING, LLC","NORCALCAREGIVING@GMAIL.COM","REMELDA JACOB PALANGAS","(510) 928-0173","3017 DOUGLAS BLVD., STE. 300","ROSEVILLE","CA","95661","PLACER","47","","LICENSED","6/15/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700102","NOTTON HOME CARE INC.","NOTTON LLC","OBEMBEON@GMAIL.COM","NNEDIUTO OBEMBE","(734) 276-1992","842 DEER SPRING CIRCLE","CONCORD","CA","94521","CONTRA COSTA","47","","CLOSED","10/19/2018","12/31/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700331","NOVA HOME CARE AGENCY, LLC","NOVA HOME CARE AGENCY, LLC","SANDIEGO@NOVA-HOMECARE.COM","MARIA SAGAPOLUTELE","(858) 844-5233","1242 N 1ST ST. #14","EL CAJON","CA","92021","SAN DIEGO","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700101","NP PLUS LLC DBA GENTIVA","NP PLUS LLC DBA GENTIVA","FACILITYLICENSURE@GENTIVAHS.COM","CLARK, TERESA","(704) 664-2876","7311 GREENHAVEN DR STE 266","SACRAMENTO","CA","95831","SACRAMENTO","47","","LICENSED","10/22/2021","","4/8/2022","1","0","0","1","","","04/08/2022","04/08/2022","0","0","","0","0","No Complaints"
"HOME CARE","434700200","NU CARE","NU CARE SAN JOSE, INC.","SANJOSE@NU.CARE","H. EDWARD LEE","(888) 862-2003","1879 LUNDY AVE. #218","SAN JOSE","CA","95131","SANTA CLARA","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700842","NU CARE LONG BEACH INC","NU CARE LONG BEACH INC","NCLB@NU.CARE","HO WAH EDWARD LEE","(714) 495-2844","550 W GARVEY AVE STE 258","MONTEREY PARK","CA","91754","LOS ANGELES","47","","LICENSED","9/26/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700211","NU CARE LONG BEACH, INC.","NU CARE LONG BEACH, INC.","INFO@NU.CARE","MUN LING JENNIFER CHAN","(714) 495-2844","13950 MILTON AVE., STE. 404","WESTMINSTER","CA","92683","ORANGE","47","","CLOSED","9/26/2017","12/23/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700186","NU CARE, INC.","NU CARE, INC.","INFO@NU.CARE","H. EDWARD LEE","(714) 442-2580","13950 MILTON AVE STE 404","WESTMINSTER","CA","92683","ORANGE","47","","LICENSED","1/23/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700123","NU GRACE FAMILY CARE","NURSE GINA FLOYD LLC","NURSEGINAFLOYDLLC@GMAIL.COM","FLOYD, GEORGINA","(909) 637-6520","225 W HOSPITALITY LN #302","SAN BERNARDINO,","CA","92408","SAN BERNARDINO","47","","LICENSED","8/30/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700234","NURSE CARE ALLIANCE, INC.","NURSE CARE ALLIANCE","INFO@NURSECAREALLIANCE.COM","MCATEE, JEZEBEL","(714) 618-0688","1169 N LOTUS ST","ANAHEIM","CA","92801","ORANGE","47","","LICENSED","7/18/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700225","NURSE NEXT DOOR","OTHERS FIRST, INC.","JEFF.WHEELER@NURSENEXTDOOR.COM","JEFFREY WHEELER","(916) 208-1753","8328 CLAIREMONT MESA BLVD, 212","SAN DIEGO","CA","92111","SAN DIEGO","47","","CLOSED","1/7/2019","5/16/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700194","NURSE NEXT DOOR","ST. JOSEPH HEALTH PERSONAL CARE SERVICES, LLC","DENISE.LEGER@STJOE.ORG","DENISE LEGER","(714) 712-2312","26522 LA ALAMEDA STE 120","MISSION VIEJO","CA","92630","ORANGE","47","","CLOSED","2/17/2017","2/17/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700098","NURSE NEXT DOOR","N&D GHUMAN, INC.","NIKKI.GHUMAN@NURSENEXTDOOR.COM","AVALOS, LINDEN","(925) 640-9909","6990 VILLAGE PARKWAY SUITE 206","DUBLIN","CA","94568","ALAMEDA","47","","LICENSED","7/23/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700054","NURSE NEXT DOOR","KMK CARE ENTERPRISES, INC.","KIRAN.SAMRAN@NURSENEXTDOOR.COM","KRANDIP SAMRAN","(916) 524-7020","6832 SALVATERRA CIRCLE","ELK GROVE","CA","95757","SACRAMENTO","47","","LICENSED","7/3/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700199","NURSE NEXT DOOR","GOLDEN CARE ENTERPRISES","NARINDER.SANDHU@NURSENEXTDOOR.COM","GURDEV SANDHU","(510) 648-8156","30699 TIDEWATER DR.","UNION CITY","CA","94587","ALAMEDA","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194701024","NURSE NEXT DOOR - CALABASAS","ANCECAPA GROUP, LLC","OSCAR.GARCIA@NURSENEXTDOOR.COM","OSCAR J. GARCIA","(760) 707-6175","1930 W PARKSIDE AVE.","BURBANK","CA","91506","LOS ANGELES","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700514","NURSE NEXT DOOR CALABASAS LLC","NURSE NEXT DOOR CALABASAS LLC","LUCY.CHI@NURSENEXTDOOR.COM","MAXX LEE","(310) 906-0158","5870 GREEN VALLEY CIRCLE #331","CULVER CITY","CA","90230","LOS ANGELES","47","","CLOSED","11/22/2017","11/22/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700015","NURSE NEXT DOOR DIABLO VALLEY","EASY CARE NOW, INC.","ROBERT.LOBRON@NURSENEXTDOOR.COM","ROBERT LOBRON","(925) 494-2403","215 LAFAYETTE CIRCLE, #E","LAFAYETTE","CA","94549","CONTRA COSTA","47","","CLOSED","6/8/2016","6/8/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","104700056","NURSE NEXT DOOR FRESNO SOUTH","H&M HOME CARE LLC","HARJOT.KAUR@NURSENEXTDOOR.COM","DHALIWAL, MANVIR KAUR","(559) 405-8942","9577 S ZEDIKER AVE","PARLIER","CA","93648","FRESNO","47","","CLOSED","8/18/2021","8/18/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700125","NURSE NEXT DOOR NAPA VALLEY CA","D12 CARE SERVICES","LOREN.DOCENA@NURSENEXTDOOR.COM","LOREN A DOCENA","(916) 955-4943","3624 E ISLAND CT.","ELK GROVE","CA","95758","SACRAMENTO","47","","LICENSED","6/1/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700192","NURSE NEXT DOOR PALM DESERT/MURRIETA","MERAKI CARE LLC","CANDILEE.PETTIEONUOHA@NURSENEXTDOOR.COM","PETTIE-ONUOHA, CANDI LEE","(951) 581-7838","1026 EDGAR AVE STE G","BEAUMONT","CA","92223","RIVERSIDE","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700136","NURSE NEXT DOOR PALO ALTO, LLC","NURSE NEXT DOOR PALO ALTO, LLC","EUNJOOPARK625@GMAIL.COM","EUNJOO PARK","(408) 482-1301","2364 FATJO PLACE","SANTA CLARA","CA","95050","SANTA CLARA","47","","CLOSED","","10/14/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700236","NURSE NEXT DOOR SAN DIEGO","BAMA STREET INVESTMENTS LLC","PREM.DESAI@NURSENEXTDOOR.COM","DESAI, PREMAL","(619) 880-5334","7840 MISSION CENTER CT STE 100","SAN DIEGO","CA","92108","SAN DIEGO","47","","LICENSED","7/15/2019","","10/18/2023","1","0","0","1","","","10/18/2023","10/18/2023","0","0","","0","0","No Complaints"
"HOME CARE","244700007","NURSE NEXT DOOR SAN JOSE","JEET CARE INC","MANDY.CHAHAL@NURSENEXTDOOR.COM","CHAHAL, MANDEEP","(559) 430-6091","1135 VINTAGE LANE, UNIT 140","MORGAN HILL","CA","95037","MERCED","47","","CLOSED","8/22/2022","2/9/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700184","NURSE NEXT DOOR SAN JOSE","JEET CARE INC.","MANDY.CHAHAL@NURSENEXTDOOR.COM","MANDEEP CHAHAL","(559) 430-6091","1135 VINTAGE LN #140","MORGAN HILL","CA","95037","SANTA CLARA","47","","LICENSED","8/22/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700125","NURSE NEXT DOOR SAN MATEO","ICARE, INC.","SUNDEEP.BHANDAL@NURSENEXTDOOR.COM","SUNDEEP BHANDAL","(408) 780-6545","124 WILLIAMS LN.","FOSTER CITY","CA","94404","SAN MATEO","47","","LICENSED","6/21/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","104700069","NURSE NEXT DOOR SANTA MONICA","GOLDEN STATE CARE SERVICES, INC.","PRIYA.CHAUHAN@NURSENEXTDOOR.COM","PRIYA CHAUHAN","(559) 317-5959","2200 COLORADO AVE APT 150","SANTA MONICA","CA","90404","FRESNO","47","","CLOSED","4/26/2023","8/16/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194701005","NURSE NEXT DOOR SANTA MONICA","GOLDEN STATE CARE SERVICES, INC.","PRIYA.CHAUHAN@NURSENEXTDOOR.COM","PRIYA CHAUHAN","(424) 416-7868","2200 COLORADO AVE. #150","SANTA MONICA","CA","90404","LOS ANGELES","47","","LICENSED","8/16/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","104700070","NURSE NEXT DOOR, FRESNO NORTH","RBH CARE SERVICES, LLC","RAJ.SANDHU@NURSENEXTDOOR.COM","RAJ BARINDER K. SANDHU","(559) 261-5549","2420 S. VIA CERTOSA DR.","FRESNO","CA","93727","FRESNO","47","","LICENSED","4/11/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700156","NURSENEXTDOOR","OUR BELOVED HOMECARE, LLC","SHEILA.BALLEZA@NURSENEXTDOOR.COM","SHEILA BALLEZA","(909) 833-1901","19225 PINTO WAY","APPLE VALLEY","CA","92308","SAN BERNARDINO","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700099","NURSES AND CAREGIVERS","NURSES AND CAREGIVERS","INFO@NURSESANDCAREGIVERS.COM","MARICES ROQUE","(650) 880-9281","3000 EL CAMINO REAL #4 STE 200","PALO ALTO","CA","94306","CONTRA COSTA","47","","CLOSED","6/20/2018","6/20/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700176","NURSES AND CAREGIVERS","NURSES AND CAREGIVERS","INFO@NURSESANDCAREGIVERS.COM","CAGAMPAN, RACHELLE","(650) 880-9281","824 SAN ANTONIO RD STE 200","PALO ALTO","CA","94303","SANTA CLARA","47","","LICENSED","10/25/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700788","NXT LVL CARE CLINIC LLC DBA NXT LEVEL CARE","NXT LVL CARE CLINIC LLC","AMANDA@PRUDENTIALHC.COM","LUCY HUERTA","(562) 261-0102","13047 ARTESIA BLVD, SUITE C200","CERRITOS","CA","90703","LOS ANGELES","47","","LICENSED","9/15/2021","","6/23/2022","1","0","0","1","","","06/23/2022","06/23/2022","0","0","","0","0","No Complaints"
"HOME CARE","304700327","O'BEA SENIOR LIVING LLC DBA ACASA SENIOR CARE","O'BEA SENIOR LIVING LLC LLC","OBEA.SENIORLIVING@NEWPORTBEACHACASA.COM","ADDAI-OSEI, MERCY","(949) 749-2288","5000 BIRCH ST, STE 3000","NEWPORT BEACH","CA","92660","ORANGE","47","","LICENSED","10/20/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","564700010","OAKVIEW AT HOME","OAKVIEW AT HOME LLC","EGONZALEZ@CONTINUINGLIFE.COM","LEILA LARIJANI","(805) 241-3093","3557 CAMPUS DR","THOUSAND OAKS","CA","91360","VENTURA","47","","CLOSED","6/30/2016","3/11/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700022","OASIS IN-HOME CARE","HEARTLAND CARE, INC.","HCSB@OASISNURSES.COM","CAMERON AKRAMI","(909) 985-7009","1126 W. FOOTHILL BLVD. STE 195","UPLAND","CA","91786","SAN BERNARDINO","47","","CLOSED","6/9/2016","6/9/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700131","OASIS IN-HOME CARE","HEARTLAND CARE, INC.","LEADERSHIP@OASISNURSES.COM","AKRAMI, CAMERON","(909) 985-7009","1126 W. FOOTHILL BLVD #195","UPLAND","CA","91786","SAN BERNARDINO","47","","LICENSED","8/30/2022","","10/21/2022","1","0","0","1","","","10/21/2022","10/21/2022","0","0","","0","0","No Complaints"
"HOME CARE","304700187","OC HOME CARE & ASSOCIATES LLC","OC HOME CARE & ASSOCIATES LLC","AMBER@OCHOMECAREANDASSOCIATES.COM","AMBER LYNN MCGOVNEY","(714) 287-8724","5815 E. LA PALMA AVE. SPC 130","ANAHEIM","CA","92807","ORANGE","47","","CLOSED","1/27/2017","1/27/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
